Tue Mar 22 2022 21:47:25 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllUsers | data:{"message":"API Done","total":240,"status":true} | 
Thu Mar 24 2022 16:11:24 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllSuperAdmins | data:{"message":"API Done","total":2,"status":true} | 
Thu Mar 24 2022 16:11:24 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllSuperAdmins | data:{"message":"API Done","total":2,"status":true} | 
Thu Mar 24 2022 16:11:36 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /recoverUsers | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Thu Mar 24 2022 16:11:37 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllSuperAdmins | data:{"message":"API Done","total":2,"status":true} | 
Thu Mar 24 2022 16:33:52 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllAdmins | data:{"message":"API Done","total":8,"status":true} | 
Thu Mar 24 2022 16:33:53 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"2","status":true} | 
Thu Mar 24 2022 16:38:22 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllAdmins | data:{"message":"API Done","total":8,"status":true} | 
Thu Mar 24 2022 16:43:26 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllViewers | data:{"message":"API Done","total":155,"status":true} | 
Thu Mar 24 2022 16:46:25 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Thu Mar 24 2022 16:46:31 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /editUsers | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Thu Mar 24 2022 16:46:35 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllViewers | data:{"message":"API Done","total":155,"status":true} | 
Thu Mar 24 2022 16:46:42 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /recoverUsers | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Thu Mar 24 2022 16:46:42 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllViewers | data:{"message":"API Done","total":155,"status":true} | 
Fri Mar 25 2022 08:57:30 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 08:57:31 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllViewers | data:{"message":"API Done","total":155,"status":true} | 
Fri Mar 25 2022 08:57:34 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllDevelopers | data:{"message":"API Done","total":2,"status":true} | 
Fri Mar 25 2022 08:57:36 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"status":true} | 
Fri Mar 25 2022 08:59:45 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"status":true} | 
Fri Mar 25 2022 09:01:24 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"status":true} | 
Fri Mar 25 2022 09:01:30 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"status":true} | 
Fri Mar 25 2022 09:02:31 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"1","status":true} | 
Fri Mar 25 2022 09:02:38 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /editUsers | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Fri Mar 25 2022 09:02:42 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllDevelopers | data:{"message":"API Done","total":2,"status":true} | 
Fri Mar 25 2022 09:02:46 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Fri Mar 25 2022 09:02:49 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /editUsers | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Fri Mar 25 2022 09:02:53 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllDevelopers | data:{"message":"API Done","total":2,"status":true} | 
Fri Mar 25 2022 09:04:57 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getAllViewers | data:{"message":"API Done","total":155,"status":true} | 
Fri Mar 25 2022 09:05:00 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:05:00 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:05:08 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:05:09 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:05:23 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:05:47 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:16 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:17 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:19 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:19 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:20 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:20 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:21 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:22 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:22 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:22 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:24 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:25 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Fri Mar 25 2022 09:06:26 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"16","status":true} | 
Wed Mar 30 2022 20:16:27 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Wed Mar 30 2022 20:22:00 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Wed Mar 30 2022 20:22:15 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Wed Mar 30 2022 20:41:12 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Wed Mar 30 2022 21:56:22 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:07:33 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:08:42 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:10:31 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:10:48 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:15:12 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:15:21 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:16:26 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:16:30 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:17:06 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:17:22 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:17:43 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:20:37 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:20:42 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":82,"status":true} | 
Wed Mar 30 2022 22:29:15 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Wed Mar 30 2022 22:29:41 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:40:24 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:40:41 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:40:58 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:46:14 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:49:10 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Thu Mar 31 2022 08:49:34 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:54:45 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllDevelopers | data:{"message":"API Done","total":2,"status":true} | 
Thu Mar 31 2022 08:54:57 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllViewers | data:{"message":"API Done","total":155,"status":true} | 
Thu Mar 31 2022 08:55:06 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllUsers | data:{"message":"API Done","total":69,"status":true} | 
Thu Mar 31 2022 08:55:06 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllUsers | data:{"message":"API Done","total":69,"status":true} | 
Thu Mar 31 2022 08:55:11 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllAdmins | data:{"message":"API Done","total":8,"status":true} | 
Thu Mar 31 2022 08:55:19 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllSuperAdmins | data:{"message":"API Done","total":2,"status":true} | 
Thu Mar 31 2022 08:55:20 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllSuperAdmins | data:{"message":"API Done","total":2,"status":true} | 
Thu Mar 31 2022 08:55:28 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:57:44 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Thu Mar 31 2022 08:58:09 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 08:58:24 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:01:36 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:01:39 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:06:22 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Thu Mar 31 2022 09:10:28 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Thu Mar 31 2022 09:10:45 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:54:06 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:56:07 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:56:13 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 09:59:54 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:02:14 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:03:13 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:03:18 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:09:32 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:12:02 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:24:13 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:27:27 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:29:28 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:38:19 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:42:08 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:45:26 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:48:22 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:56:04 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 10:56:45 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:01:19 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:05:58 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:20:20 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:23:57 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:26:39 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:28:54 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 11:38:41 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":84,"status":true} | 
Thu Mar 31 2022 14:45:57 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"derricktan@greatech-group.com","status":true} | 
Thu Mar 31 2022 14:46:12 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:48:40 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:48:48 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:49:39 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:49:43 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:50:28 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:51:13 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:51:16 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:51:55 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /editUsersProfile | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
